대학구분,location,name,branch,major,day,대학자체대계열,학위과정
대학,서울,국민대학교,본교,자동차IT융합전공,주간,공학계열,석박사통합
대학,전남,목포대학교,본교,조선해양공학과,주간,공학계열,석사
대학,전남,목포대학교,본교,조선해양공학과,주간,공학계열,박사
대학,전남,목포대학교,본교,조선해양공학과,주간,공학계열,석박사통합
대학,서울,한국외국어대학교,본교,한중문화학과,주간,인문ㆍ사회계열,석사
대학,서울,한국외국어대학교,본교,한중문화학과,주간,인문ㆍ사회계열,박사
대학,서울,한국외국어대학교,본교,한중문화학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,한국외국어대학교,본교,고전어문・문화학과,주간,인문ㆍ사회계열,석사
대학,서울,한국외국어대학교,본교,고전어문・문화학과,주간,인문ㆍ사회계열,박사
대학,서울,한국외국어대학교,본교,고전어문・문화학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,한국외국어대학교,본교,중동언어・문화학과,주간,인문ㆍ사회계열,석사
대학,서울,한국외국어대학교,본교,중동언어・문화학과,주간,인문ㆍ사회계열,박사
대학,서울,한국외국어대학교,본교,중동언어・문화학과,주간,인문ㆍ사회계열,석박사통합
대학,경기,한국외국어대학교,본교,환경공학과,주간,자연과학계열,석사
대학,경기,한국외국어대학교,본교,환경공학과,주간,자연과학계열,박사
대학,경기,한국외국어대학교,본교,환경공학과,주간,자연과학계열,석박사통합
대학,경기,한국외국어대학교,본교,바이오메디컬공학과,주간,공학계열,석사
대학,경기,한국외국어대학교,본교,바이오메디컬공학과,주간,공학계열,박사
대학,경기,한국외국어대학교,본교,바이오메디컬공학과,주간,공학계열,석박사통합
대학,강원,강원대학교,본교,식품영양학과,주간,자연과학계열,석사
대학,강원,강원대학교,본교,식품영양학과,주간,자연과학계열,박사
대학,강원,강원대학교,본교,식품영양학과,주간,자연과학계열,석박사통합
대학,서울,서강대학교,본교,수학교육학,주간,자연과학계열,석사
대학,서울,서강대학교,본교,수학교육학,주간,자연과학계열,박사
대학,서울,서강대학교,본교,수학교육학,주간,자연과학계열,석박사통합
대학,인천,인하대학교,본교,기술・철학・문화전공,주간,인문ㆍ사회계열,석사
대학,인천,인하대학교,본교,기술・철학・문화전공,주간,인문ㆍ사회계열,박사
대학,서울,광운대학교,본교,전자융합공학과,주간,공학계열,석사
대학,서울,광운대학교,본교,전자융합공학과,주간,공학계열,박사
대학,서울,광운대학교,본교,전자융합공학과,주간,공학계열,석박사통합
대학,인천,인하대학교,본교,한국어문학과,주간,인문ㆍ사회계열,석사
대학,인천,인하대학교,본교,한국어문학과,주간,인문ㆍ사회계열,박사
대학,인천,인하대학교,본교,한국어문학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,연세대학교(미래),분교,의학통계학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,의학통계학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,의학통계학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,치위생학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,치위생학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,치위생학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,의학과,주간,의학계열,석사
대학,강원,연세대학교(미래),분교,의학과,주간,의학계열,박사
대학,강원,연세대학교(미래),분교,의학과,주간,의학계열,석박사통합
대학,강원,연세대학교(미래),분교,간호학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,간호학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,간호학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,글로벌의생명학과,주간,의학계열,석사
대학,강원,연세대학교(미래),분교,글로벌의생명학과,주간,의학계열,박사
대학,강원,연세대학교(미래),분교,글로벌의생명학과,주간,의학계열,석박사통합
대학,강원,연세대학교(미래),분교,국어국문학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,국어국문학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,국어국문학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,연세대학교(미래),분교,영어영문학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,영어영문학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,영어영문학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,연세대학교(미래),분교,철학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,철학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,철학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,연세대학교(미래),분교,사학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,사학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,사학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,연세대학교(미래),분교,산업디자인학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,산업디자인학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,산업디자인학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,시각디자인학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,시각디자인학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,시각디자인학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,연세대학교(미래),분교,물리학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,물리학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,물리학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,수학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,수학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,수학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,화학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,화학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,화학과,주간,자연과학계열,석박사통합
대학,경남,창원대학교,본교,첨단방위공학과정,주간,공학계열,석사
대학,경남,창원대학교,본교,첨단방위공학과정,주간,공학계열,박사
대학,경남,창원대학교,본교,첨단방위공학과정,주간,공학계열,석박사통합
대학,대전,건양대학교,제2캠퍼스,재난안전공학과,주간,공학계열,석사
대학,대전,건양대학교,제2캠퍼스,재난안전공학과,주간,공학계열,박사
대학,강원,연세대학교(미래),분교,행정학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,행정학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,행정학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,연세대학교(미래),분교,경제학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,경제학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,경제학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,연세대학교(미래),분교,생명과학기술학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,생명과학기술학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,생명과학기술학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,전산학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,전산학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,전산학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,패키징학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,패키징학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,패키징학과,주간,자연과학계열,석박사통합
대학,전북,전주대학교,본교,조리식품산업학과,주간,자연과학계열,석사
대학,전북,전주대학교,본교,조리식품산업학과,주간,자연과학계열,박사
대학,서울,광운대학교,본교,실감융합콘텐츠학과,주간,예ㆍ체능계열,석사
대학,서울,광운대학교,본교,실감융합콘텐츠학과,주간,예ㆍ체능계열,박사
대학,서울,광운대학교,본교,실감융합콘텐츠학과,주간,예ㆍ체능계열,석박사통합
대학,강원,연세대학교(미래),분교,국제관계학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,국제관계학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,국제관계학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,성균관대학교,본교,미디어커뮤니케이션학과,주간,인문ㆍ사회계열,석사
대학,서울,성균관대학교,본교,미디어커뮤니케이션학과,주간,인문ㆍ사회계열,박사
대학,서울,성균관대학교,본교,미디어커뮤니케이션학과,주간,인문ㆍ사회계열,석박사통합
대학,경기,성균관대학교,본교,생명물리학과,주간,자연과학계열,석사
대학,경기,성균관대학교,본교,생명물리학과,주간,자연과학계열,박사
대학,경기,성균관대학교,본교,생명물리학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,의공학과,주간,공학계열,석사
대학,강원,연세대학교(미래),분교,의공학과,주간,공학계열,박사
대학,강원,연세대학교(미래),분교,의공학과,주간,공학계열,석박사통합
대학,강원,연세대학교(미래),분교,작업치료학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,작업치료학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,작업치료학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,물리치료학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,물리치료학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,물리치료학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,임상병리학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,임상병리학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,임상병리학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,보건행정학과,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,보건행정학과,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,보건행정학과,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,경영학과,주간,인문ㆍ사회계열,석사
대학,강원,연세대학교(미래),분교,경영학과,주간,인문ㆍ사회계열,박사
대학,강원,연세대학교(미래),분교,경영학과,주간,인문ㆍ사회계열,석박사통합
대학,부산,부산대학교,본교,한국해양과학기술원학연협동과정,주간,자연과학계열,석사
대학,부산,부산대학교,본교,한국해양과학기술원학연협동과정,주간,자연과학계열,박사
대학,세종,고려대학교(세종),분교,글로벌언어문화협동과정,주간,인문ㆍ사회계열,석사
대학,세종,고려대학교(세종),분교,글로벌언어문화협동과정,주간,인문ㆍ사회계열,박사
대학,세종,고려대학교(세종),분교,사이버보안학과,주간,공학계열,석사
대학,세종,고려대학교(세종),분교,사이버보안학과,주간,공학계열,박사
대학,세종,고려대학교(세종),분교,사이버보안학과,주간,공학계열,석박사통합
대학,강원,연세대학교(미래),분교,보건정책및관리학협동과정,주간,자연과학계열,석사
대학,강원,연세대학교(미래),분교,보건정책및관리학협동과정,주간,자연과학계열,박사
대학,강원,연세대학교(미래),분교,보건정책및관리학협동과정,주간,자연과학계열,석박사통합
대학,강원,연세대학교(미래),분교,방사선융합공학과,주간,공학계열,석사
대학,강원,연세대학교(미래),분교,방사선융합공학과,주간,공학계열,박사
대학,강원,연세대학교(미래),분교,방사선융합공학과,주간,공학계열,석박사통합
대학,서울,동국대학교,본교,스포츠과학융합학과,주간,예ㆍ체능계열,석사
대학,서울,동국대학교,본교,스포츠과학융합학과,주간,예ㆍ체능계열,박사
대학,서울,동국대학교,본교,스포츠과학융합학과,주간,예ㆍ체능계열,석박사통합
대학,충북,충북대학교,본교,위기관리학학과간협동과정,주간,인문ㆍ사회계열,석사
대학,충북,충북대학교,본교,위기관리학학과간협동과정,주간,인문ㆍ사회계열,박사
대학,충북,충북대학교,본교,위기관리학학과간협동과정,주간,인문ㆍ사회계열,석박사통합
대학,충북,충북대학교,본교,융합보안학과간협동과정,주간,공학계열,석사
대학,충북,충북대학교,본교,융합보안학과간협동과정,주간,공학계열,박사
대학,충북,충북대학교,본교,융합보안학과간협동과정,주간,공학계열,석박사통합
대학,대전,충남대학교,본교,소비자학과,주간,자연과학계열,석사
대학,대전,충남대학교,본교,소비자학과,주간,자연과학계열,박사
대학,서울,서울대학교,본교,우주시스템전공협동과정,주간,공학계열,석사
대학,서울,서울대학교,본교,우주시스템전공협동과정,주간,공학계열,박사
대학,서울,서울대학교,본교,우주시스템전공협동과정,주간,공학계열,석박사통합
대학,대전,한남대학교,본교,MICE호텔관광학과,주간,인문ㆍ사회계열,석사
대학,대전,한남대학교,본교,MICE호텔관광학과,주간,인문ㆍ사회계열,박사
대학,대전,한남대학교,본교,MICE호텔관광학과,주간,인문ㆍ사회계열,석박사통합
대학,경기,중앙대학교,제2캠퍼스,식물생명공학과,주간,자연과학계열,석사
대학,경기,중앙대학교,제2캠퍼스,식물생명공학과,주간,자연과학계열,박사
대학,경기,중앙대학교,제2캠퍼스,식물생명공학과,주간,자연과학계열,석박사통합
대학,강원,강원대학교,본교,평화학과,주간,인문ㆍ사회계열,석사
대학,강원,강원대학교,본교,평화학과,주간,인문ㆍ사회계열,박사
대학,강원,강원대학교,본교,평화학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,상명대학교,본교,생명과학과,주간,자연과학계열,석사
대학,서울,상명대학교,본교,생명과학과,주간,자연과학계열,박사
대학,서울,상명대학교,본교,생명과학과,주간,자연과학계열,석박사통합
대학,경북,대구가톨릭대학교,본교,전자공학과,주간,공학계열,석사
대학,경북,대구가톨릭대학교,본교,전자공학과,주간,공학계열,박사
대학,경북,대구가톨릭대학교,본교,전자공학과,주간,공학계열,석박사통합
대학,전북,전북대학교,본교,플라즈마및양자빔응용공학과,주간,공학계열,석사
대학,전북,전북대학교,본교,플라즈마및양자빔응용공학과,주간,공학계열,박사
대학,강원,한림대학교,본교,데이터과학융합스쿨,주간,자연과학계열,석사
대학,강원,한림대학교,본교,데이터과학융합스쿨,주간,자연과학계열,박사
대학,강원,한림대학교,본교,데이터과학융합스쿨,주간,자연과학계열,석박사통합
대학,강원,한림대학교,본교,중한번역협동과정,주간,인문ㆍ사회계열,석사
대학,강원,한림대학교,본교,중한번역협동과정,주간,인문ㆍ사회계열,박사
대학,강원,한림대학교,본교,중한번역협동과정,주간,인문ㆍ사회계열,석박사통합
대학,대전,충남대학교,본교,국가안보융합학과,주간,인문ㆍ사회계열,석사
대학,대전,충남대학교,본교,국가안보융합학과,주간,인문ㆍ사회계열,박사
대학,경기,신한대학교,본교,스포츠건강학과,야간,예ㆍ체능계열,석사
대학,경기,신한대학교,본교,스포츠건강학과,야간,예ㆍ체능계열,박사
대학,경기,신한대학교,본교,ICT기계공학과,야간,공학계열,석사
대학,경기,신한대학교,본교,ICT기계공학과,야간,공학계열,박사
대학,경기,신한대학교,본교,간호학과,야간,자연과학계열,석사
대학,경기,신한대학교,본교,간호학과,야간,자연과학계열,박사
대학,경기,신한대학교,본교,바이오식품외식산업학과,야간,자연과학계열,석사
대학,경기,신한대학교,본교,바이오식품외식산업학과,야간,자연과학계열,박사
대학,경기,신한대학교,본교,보건기술융합학과,야간,자연과학계열,석사
대학,경기,신한대학교,본교,보건기술융합학과,야간,자연과학계열,박사
대학,경기,신한대학교,본교,통합대체의학과,야간,자연과학계열,석사
대학,경기,신한대학교,본교,통합대체의학과,야간,자연과학계열,박사
대학,경기,신한대학교,본교,통합교육학과,야간,인문ㆍ사회계열,석사
대학,경기,신한대학교,본교,통합교육학과,야간,인문ㆍ사회계열,박사
대학,경기,신한대학교,본교,호텔관광경영학과,야간,인문ㆍ사회계열,석사
대학,경기,신한대학교,본교,호텔관광경영학과,야간,인문ㆍ사회계열,박사
대학,경기,신한대학교,본교,글로벌경영학과,야간,인문ㆍ사회계열,석사
대학,경기,신한대학교,본교,글로벌경영학과,야간,인문ㆍ사회계열,박사
대학,경기,신한대학교,본교,남북협력복지행정학과,야간,인문ㆍ사회계열,석사
대학,경기,신한대학교,본교,남북협력복지행정학과,야간,인문ㆍ사회계열,박사
대학,경기,신한대학교,본교,국제개발협력학과,야간,인문ㆍ사회계열,석사
대학,경기,신한대학교,본교,국제개발협력학과,야간,인문ㆍ사회계열,박사
대학,대구,경북대학교,본교,정보과학과,주간,공학계열,석사
대학,대구,경북대학교,본교,정보과학과,주간,공학계열,박사
대학,경북,안동대학교,본교,지진방재공학과,주간,공학계열,석사
대학,경북,안동대학교,본교,지진방재공학과,주간,공학계열,박사
대학,경북,안동대학교,본교,지진방재공학과,주간,공학계열,석박사통합
대학,경북,영남대학교,본교,파이버시스템공학과,주간,공학계열,석사
대학,경북,영남대학교,본교,파이버시스템공학과,주간,공학계열,박사
대학,경북,영남대학교,본교,파이버시스템공학과,주간,공학계열,석박사통합
대학,전남,목포해양대학교,본교,해양경찰학과,주간,인문ㆍ사회계열,석사
대학,전남,목포해양대학교,본교,해양경찰학과,주간,인문ㆍ사회계열,박사
대학,전남,목포해양대학교,본교,해양경찰학과,주간,인문ㆍ사회계열,석박사통합
대학,대구,경북대학교,본교,미래자동차・IT융합학과,주간,공학계열,석사
대학,대구,경북대학교,본교,미래자동차・IT융합학과,주간,공학계열,박사
대학,제주,제주대학교,본교,한국생산기술연구원학연협동과정,주간,공학계열,석사
대학,제주,제주대학교,본교,한국생산기술연구원학연협동과정,주간,공학계열,박사
대학,강원,강원대학교,제2캠퍼스,사회재난관리전공,주간,공학계열,석사
대학,강원,강원대학교,제2캠퍼스,사회재난관리전공,주간,공학계열,박사
대학,서울,홍익대학교,본교,산업융합협동과정,주간,공학계열,석사
대학,서울,홍익대학교,본교,산업융합협동과정,주간,공학계열,박사
대학,충남,남서울대학교,본교,공간정보공학과,주간,공학계열,석사
대학,충남,남서울대학교,본교,공간정보공학과,주간,공학계열,박사
대학,서울,건국대학교,본교,바이오힐링융합학과,주간,자연과학계열,석사
대학,서울,건국대학교,본교,바이오힐링융합학과,주간,자연과학계열,박사
대학,서울,건국대학교,본교,생명공(학연산)학과,주간,자연과학계열,석사
대학,서울,건국대학교,본교,생명공(학연산)학과,주간,자연과학계열,박사
대학,서울,건국대학교,본교,생명공(학연산)학과,주간,자연과학계열,석박사통합
대학,서울,건국대학교,본교,식품유통공학과,주간,인문ㆍ사회계열,석사
대학,서울,건국대학교,본교,식품유통공학과,주간,인문ㆍ사회계열,박사
대학,서울,건국대학교,본교,식품유통공학과,주간,인문ㆍ사회계열,석박사통합
대학,경남,인제대학교,본교,에너지시스템공학,주간,공학계열,석사
대학,경남,인제대학교,본교,에너지시스템공학,주간,공학계열,박사
대학,경남,인제대학교,본교,에너지시스템공학,주간,공학계열,석박사통합
대학,충북,극동대학교,본교,에너지IT공학과,주간,공학계열,석사
대학,충북,극동대학교,본교,에너지IT공학과,주간,공학계열,박사
대학,강원,한림대학교,본교,나노융합스쿨,주간,공학계열,석사
대학,강원,한림대학교,본교,나노융합스쿨,주간,공학계열,박사
대학,강원,한림대학교,본교,나노융합스쿨,주간,공학계열,석박사통합
대학,서울,숭실대학교,본교,소프트웨어학과,주간,공학계열,석사
대학,서울,숭실대학교,본교,소프트웨어학과,주간,공학계열,박사
대학,서울,숭실대학교,본교,지능시스템학과,주간,공학계열,석사
대학,서울,숭실대학교,본교,지능시스템학과,주간,공학계열,박사
대학,서울,숭실대학교,본교,지능시스템학과,주간,공학계열,석박사통합
대학,강원,강원대학교,본교,한국생산기술연구원(화학공학과)학연협동과정,주간,공학계열,석사
대학,강원,강원대학교,본교,한국생산기술연구원(화학공학과)학연협동과정,주간,공학계열,박사
대학,강원,강원대학교,본교,한국생산기술연구원(화학공학과)학연협동과정,주간,공학계열,석박사통합
대학,울산,울산대학교,본교,한국어교육학과,주간,인문ㆍ사회계열,석사
대학,울산,울산대학교,본교,한국어교육학과,주간,인문ㆍ사회계열,박사
대학,울산,울산대학교,본교,한국어교육학과,주간,인문ㆍ사회계열,석박사통합
대학,세종,홍익대학교,제2캠퍼스,산업융합협동과정,주간,공학계열,석사
대학,세종,홍익대학교,제2캠퍼스,산업융합협동과정,주간,공학계열,박사
대학,충남,호서대학교,본교,안전행정공학과,주간,공학계열,석사
대학,충남,호서대학교,본교,안전행정공학과,주간,공학계열,박사
대학,충남,호서대학교,본교,간호학과,주간,자연과학계열,석사
대학,충남,호서대학교,본교,간호학과,주간,자연과학계열,박사
대학,경기,수원대학교,본교,생명공학과,주간,자연과학계열,석사
대학,경기,수원대학교,본교,생명공학과,주간,자연과학계열,박사
대학,강원,강원대학교,제2캠퍼스,도시환경재난관리전공,주간,공학계열,석사
대학,강원,강원대학교,제2캠퍼스,도시환경재난관리전공,주간,공학계열,박사
대학,부산,경성대학교,본교,국제한자교육학과,주간,인문ㆍ사회계열,석사
대학,부산,경성대학교,본교,국제한자교육학과,주간,인문ㆍ사회계열,박사
대학,강원,강원대학교,제2캠퍼스,스마트안전시스템전공,주간,공학계열,석사
대학,강원,강원대학교,제2캠퍼스,스마트안전시스템전공,주간,공학계열,박사
대학,서울,삼육대학교,본교,통합예술학과,주간,예ㆍ체능계열,석사
대학,서울,삼육대학교,본교,통합예술학과,주간,예ㆍ체능계열,박사
대학,서울,삼육대학교,본교,통합예술학과,주간,예ㆍ체능계열,석박사통합
대학,서울,중앙대학교,본교,의회학과,주간,인문ㆍ사회계열,석사
대학,서울,중앙대학교,본교,의회학과,주간,인문ㆍ사회계열,박사
대학,서울,중앙대학교,본교,의회학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,상명대학교,본교,글로벌문화콘텐츠학과,주간,인문ㆍ사회계열,석사
대학,서울,상명대학교,본교,글로벌문화콘텐츠학과,주간,인문ㆍ사회계열,박사
대학,서울,상명대학교,본교,글로벌문화콘텐츠학과,주간,인문ㆍ사회계열,석박사통합
대학,서울,고려대학교,본교,국방기술경영학과,주간,공학계열,석사
대학,서울,고려대학교,본교,국방기술경영학과,주간,공학계열,박사
대학,서울,고려대학교,본교,기술경영학과,주간,공학계열,석사
대학,서울,고려대학교,본교,기술경영학과,주간,공학계열,박사
대학,서울,고려대학교,본교,바이오의공학과,주간,공학계열,석사
대학,서울,고려대학교,본교,바이오의공학과,주간,공학계열,박사
대학,서울,고려대학교,본교,바이오의공학과,주간,공학계열,석박사통합
대학,서울,건국대학교,본교,식품유통공(학연산)학과,주간,인문ㆍ사회계열,석사
대학,서울,건국대학교,본교,식품유통공(학연산)학과,주간,인문ㆍ사회계열,박사
대학,서울,건국대학교,본교,식품유통공(학연산)학과,주간,인문ㆍ사회계열,석박사통합
대학,광주,호남대학교,본교,뷰티미용학과,주간,예ㆍ체능계열,석사
대학,광주,호남대학교,본교,뷰티미용학과,주간,예ㆍ체능계열,박사
대학,서울,국민대학교,본교,기계시스템공학과,주간,공학계열,석사
대학,서울,국민대학교,본교,기계시스템공학과,주간,공학계열,박사
대학,서울,국민대학교,본교,기계시스템공학과,주간,공학계열,석박사통합
대학,경기,중앙대학교,제2캠퍼스,식품생명공학과,주간,자연과학계열,석사
대학,경기,중앙대학교,제2캠퍼스,식품생명공학과,주간,자연과학계열,박사
대학,경기,중앙대학교,제2캠퍼스,식품생명공학과,주간,자연과학계열,석박사통합
대학,서울,숙명여자대학교,본교,기후환경에너지학(협동과정),주간,자연과학계열,석사
대학,서울,숙명여자대학교,본교,기후환경에너지학(협동과정),주간,자연과학계열,박사
대학,서울,숙명여자대학교,본교,기후환경에너지학(협동과정),주간,자연과학계열,석박사통합
대학,대구,경북대학교,본교,인문카운슬링학과,주간,인문ㆍ사회계열,석사
대학,대구,경북대학교,본교,인문카운슬링학과,주간,인문ㆍ사회계열,박사
대학,대구,경북대학교,본교,인문카운슬링학과,주간,인문ㆍ사회계열,석박사통합
대학,강원,한림대학교,본교,지속가능발전학협동과정,주간,인문ㆍ사회계열,석사
대학,강원,한림대학교,본교,지속가능발전학협동과정,주간,인문ㆍ사회계열,박사
대학,강원,한림대학교,본교,지속가능발전학협동과정,주간,인문ㆍ사회계열,석박사통합
대학,부산,동아대학교,본교,한국어문학과,주간,인문ㆍ사회계열,석사
대학,부산,동아대학교,본교,한국어문학과,주간,인문ㆍ사회계열,박사
대학,부산,동아대학교,본교,한국어문학과,주간,인문ㆍ사회계열,석박사통합
대학,광주,조선대학교,본교,국제티앤커피문화학과,주간,인문ㆍ사회계열,석사
대학,광주,조선대학교,본교,국제티앤커피문화학과,주간,인문ㆍ사회계열,박사
대학,광주,조선대학교,본교,국제티앤커피문화학과,주간,인문ㆍ사회계열,석박사통합
대학,경기,성균관대학교,본교,소프트웨어학과,주간,공학계열,석사
대학,경기,성균관대학교,본교,소프트웨어학과,주간,공학계열,박사
대학,경기,성균관대학교,본교,소프트웨어학과,주간,공학계열,석박사통합
대학,서울,연세대학교,본교,나노바이오메디컬엔지니어링협동과정,주간,자연과학계열,석사
대학,서울,연세대학교,본교,나노바이오메디컬엔지니어링협동과정,주간,자연과학계열,박사
대학,서울,연세대학교,본교,나노바이오메디컬엔지니어링협동과정,주간,자연과학계열,석박사통합
대학,경기,성균관대학교,본교,스포츠인터랙션사이언스학과,주간,예ㆍ체능계열,석사
대학,경기,성균관대학교,본교,스포츠인터랙션사이언스학과,주간,예ㆍ체능계열,박사
대학,경기,성균관대학교,본교,스포츠인터랙션사이언스학과,주간,예ㆍ체능계열,석박사통합
대학,경기,성균관대학교,본교,인공지능학과,주간,공학계열,석사
대학,경기,성균관대학교,본교,인공지능학과,주간,공학계열,박사
대학,경기,성균관대학교,본교,인공지능학과,주간,공학계열,석박사통합
대학,서울,광운대학교,본교,인공지능융합학과,주간,공학계열,석사
대학,서울,광운대학교,본교,인공지능융합학과,주간,공학계열,박사
대학,서울,광운대학교,본교,인공지능융합학과,주간,공학계열,석박사통합
대학,대구,경북대학교,본교,수소및신재생에너지학과,주간,공학계열,석사
대학,대구,경북대학교,본교,수소및신재생에너지학과,주간,공학계열,박사
대학,대구,경북대학교,본교,농생명융합공학과,주간,자연과학계열,석사
대학,대구,경북대학교,본교,농생명융합공학과,주간,자연과학계열,박사
대학,대구,경북대학교,본교,농생명융합공학과,주간,자연과학계열,석박사통합
대학,서울,건국대학교,본교,스포츠의과학과,주간,예ㆍ체능계열,석사
대학,서울,건국대학교,본교,스포츠의과학과,주간,예ㆍ체능계열,박사
대학,서울,건국대학교,본교,스포츠의과학과,주간,예ㆍ체능계열,석박사통합
대학,서울,건국대학교,본교,리빙디자인학과,주간,예ㆍ체능계열,석사
대학,서울,건국대학교,본교,리빙디자인학과,주간,예ㆍ체능계열,박사
대학,서울,건국대학교,본교,의학과(학연산협동과정),주간,의학계열,석사
대학,서울,건국대학교,본교,의학과(학연산협동과정),주간,의학계열,박사
대학,서울,건국대학교,본교,의학과(학연산협동과정),주간,의학계열,석박사통합
대학,서울,서울시립대학교,본교,스마트시티학과,주간,공학계열,석사
대학,서울,서울시립대학교,본교,스마트시티학과,주간,공학계열,박사
대학,경기,경기대학교,본교,나노전자융합공학과,주간,공학계열,석사
대학,경기,경기대학교,본교,나노전자융합공학과,주간,공학계열,박사
대학,서울,경기대학교,본교,미디어커뮤니케이션학과,주간,인문ㆍ사회계열,석사
대학,서울,경기대학교,본교,미디어커뮤니케이션학과,주간,인문ㆍ사회계열,박사
대학,서울,고려대학교,본교,에너지환경정책기술학과,주간,공학계열,석사
대학,서울,고려대학교,본교,에너지환경정책기술학과,주간,공학계열,박사
대학,서울,고려대학교,본교,에너지환경정책기술학과,주간,공학계열,석박사통합
대학,인천,인하대학교,본교,스마트디지털엔지니어링전공,주간,공학계열,석사
대학,인천,인하대학교,본교,스마트디지털엔지니어링전공,주간,공학계열,박사
대학,인천,인하대학교,본교,스마트디지털엔지니어링전공,주간,공학계열,석박사통합
대학,서울,광운대학교,본교,방위사업학과 경영전공,주간,인문ㆍ사회계열,석사
대학,서울,광운대학교,본교,방위사업학과 경영전공,주간,인문ㆍ사회계열,박사
